111,'.J...........time.nist.gov.....'
112,'=.................'
113,'..................'
114,'.K...........time.nist.gov.....'
115,'.K...........time.nist.gov.....'
116,'.L...........time.nist.gov.....'
117,'.L...........time.nist.gov.....'
118,'.(...........localhost.....'
119,'.(...........localhost.....'
120,'.M...........time.nist.gov.....'
121,'.M...........time.nist.gov.....'
122,'..............................................'
123,'.N...........time.nist.gov.....'
124,'.N...........time.nist.gov.....'
125,'.O...........time.nist.gov.....'
126,'.O...........time.nist.gov.....'
127,'.P...........time.nist.gov.....'
128,'.P...........time.nist.gov.....'
129,'.Q...........time.nist.gov.....'
130,'.Q...........time.nist.gov.....'
131,'.x...........localhost.....'
132,'.x...........localhost.....'
133,'.R...........time.nist.gov.....'
134,'.R...........time.nist.gov.....'
135,'..............................................'
136,'.S...........time.nist.gov.....'
137,'.S...........time.nist.gov.....'
138,'.T...........time.nist.gov.....'
139,'.T...........time.nist.gov.....'
140,'.U...........time.nist.gov.....'
141,'.U...........time.nist.gov.....'
142,'.V...........time.nist.gov.....'
143,'.V...........time.nist.gov.....'
144,'.............localhost.....'
145,'.............localhost.....'
146,'.W...........time.nist.gov.....'
147,'.W...........time.nist.gov.....'
148,'..............................................'
149,'.X...........time.nist.gov.....'
150,'.X...........time.nist.gov.....'
151,'.Y...........time.nist.gov.....'
152,'.Y...........time.nist.gov.....'
153,'..................'
154,'=.................'
155,'.Z...........time.nist.gov.....'
156,'.Z...........time.nist.gov.....'
157,'..................'
158,'....................3..gov......'
159,'.[...........time.nist.gov.....'
160,'.[...........time.nist.gov.....'
161,'.|...........localhost.....'
162,'.|...........localhost.....'
163,'.\...........time.nist.gov.....'
164,'.\...........time.nist.gov.....'
165,'..............................................'
166,'.]...........time.nist.gov.....'
167,'.]...........time.nist.gov.....'
168,'.^...........time.nist.gov.....'
169,'.^...........time.nist.gov.....'
170,'=.................'
171,'..................'
172,'._...........time.nist.gov.....'
173,'._...........time.nist.gov.....'
174,'.`...........time.nist.gov.....'
175,'.`...........time.nist.gov.....'
176,'.............localhost.....'
177,'.............localhost.....'
178,'.a...........time.nist.gov.....'
179,'.a...........time.nist.gov.....'
180,'..............................................'
181,'.b...........time.nist.gov.....'
182,'.b...........time.nist.gov.....'
183,'.c...........time.nist.gov.....'
184,'.c...........time.nist.gov.....'
185,'.d...........time.nist.gov.....'
186,'.d...........time.nist.gov.....'
187,'.e...........time.nist.gov.....'
188,'.e...........time.nist.gov.....'
189,'.............localhost.....'
190,'.............localhost.....'
191,'.f...........time.nist.gov.....'
192,'.f...........time.nist.gov.....'
193,'..............................................'
194,'.g...........time.nist.gov.....'
195,'.g...........time.nist.gov.....'
196,'.h...........time.nist.gov.....'
197,'.h...........time.nist.gov.....'
198,'.i...........time.nist.gov.....'
199,'.i...........time.nist.gov.....'
200,'.j...........time.nist.gov.....'
201,'.j...........time.nist.gov.....'
202,'.............localhost.....'
203,'.............localhost.....'
204,'.k...........time.nist.gov.....'
205,'.k...........time.nist.gov.....'
206,'..................'
207,'....................3..gov.....9'
208,'..............................................'
209,'.l...........time.nist.gov.....'
210,'.l...........time.nist.gov.....'
211,'.m...........time.nist.gov.....'
212,'.m...........time.nist.gov.....'
213,'.n...........time.nist.gov.....'
214,'.n...........time.nist.gov.....'
215,'.o...........time.nist.gov.....'
216,'.o...........time.nist.gov.....'
217,'6q...........localhost.....'
218,'6q...........localhost.....'
219,'.p...........time.nist.gov.....'
220,'.p...........time.nist.gov.....'
221,'..............................................'
222,'.q...........time.nist.gov.....'
223,'.q...........time.nist.gov.....'
224,'.r...........time.nist.gov.....'
225,'.r...........time.nist.gov.....'
226,'..................'
227,'=.................'
228,'.s...........time.nist.gov.....'
229,'.s...........time.nist.gov.....'
230,'.t...........time.nist.gov.....'
231,'.t...........time.nist.gov.....'
232,'.@...........localhost.....'
233,'.@...........localhost.....'
234,'.u...........time.nist.gov.....'
235,'.u...........time.nist.gov.....'
236,'..............................................'
237,'.v...........time.nist.gov.....'
238,'.v...........time.nist.gov.....'
239,'.w...........time.nist.gov.....'
240,'.w...........time.nist.gov.....'
241,'=.................'
242,'..................'
243,'.x...........time.nist.gov.....'
244,'.x...........time.nist.gov.....'
245,'.y...........time.nist.gov.....'
246,'.y...........time.nist.gov.....'
247,'>............localhost.....'
248,'>............localhost.....'
249,'.z...........time.nist.gov.....'
250,'.z...........time.nist.gov.....'
251,'..............................................'
252,'.{...........time.nist.gov.....'
253,'.{...........time.nist.gov.....'
254,'.|...........time.nist.gov.....'
255,'.|...........time.nist.gov.....'
256,'..................'
257,'....................3....t`@....'
258,'.}...........time.nist.gov.....'
259,'.}...........time.nist.gov.....'
260,'.~...........time.nist.gov.....'
261,'.~...........time.nist.gov.....'
262,'K............localhost.....'
263,'K............localhost.....'
264,'.............time.nist.gov.....'
265,'.............time.nist.gov.....'
266,'..............................................'
267,'.............time.nist.gov.....'
268,'.............time.nist.gov.....'
269,'.............time.nist.gov.....'
270,'.............time.nist.gov.....'
271,'.............time.nist.gov.....'
272,'.............time.nist.gov.....'
273,'.............time.nist.gov.....'
274,'.............time.nist.gov.....'
275,'.............localhost.....'
276,'.............localhost.....'
277,'.............time.nist.gov.....'
278,'.............time.nist.gov.....'
279,'..............................................'
280,'.............time.nist.gov.....'
281,'.............time.nist.gov.....'
282,'.............time.nist.gov.....'
283,'.............time.nist.gov.....'
284,'.............time.nist.gov.....'
285,'.............time.nist.gov.....'
286,'.............time.nist.gov.....'
287,'.............time.nist.gov.....'
288,')............localhost.....'
289,')............localhost.....'
290,'.............time.nist.gov.....'
291,'.............time.nist.gov.....'
292,'..............................................'
293,'.............time.nist.gov.....'
294,'.............time.nist.gov.....'
295,'.............time.nist.gov.....'
296,'.............time.nist.gov.....'
297,'..................'
298,'=.................'
299,'.............time.nist.gov.....'
300,'.............time.nist.gov.....'
301,'.............time.nist.gov.....'
302,'.............time.nist.gov.....'
303,'..................'
304,'....................3.!.........'
305,'.u...........localhost.....'
306,'.u...........localhost.....'
307,'.............time.nist.gov.....'
308,'.............time.nist.gov.....'
309,'..............................................'
310,'.............time.nist.gov.....'
311,'.............time.nist.gov.....'
312,'.............time.nist.gov.....'
313,'.............time.nist.gov.....'
314,'=.................'
315,'..................'
316,'.............time.nist.gov.....'
317,'.............time.nist.gov.....'
318,'.............time.nist.gov.....'
319,'.............time.nist.gov.....'
320,'.f...........localhost.....'
321,'.f...........localhost.....'
322,'.............time.nist.gov.....'
323,'.............time.nist.gov.....'
324,'..............................................'
325,'.............time.nist.gov.....'
326,'.............time.nist.gov.....'
327,'.............time.nist.gov.....'
328,'.............time.nist.gov.....'
329,'.............time.nist.gov.....'
330,'.............time.nist.gov.....'
331,'.............time.nist.gov.....'
332,'.............time.nist.gov.....'
333,'.L...........localhost.....'
334,'.L...........localhost.....'
335,'.............time.nist.gov.....'
336,'.............time.nist.gov.....'
337,'..............................................'
338,'.............time.nist.gov.....'
339,'.............time.nist.gov.....'
340,'.............time.nist.gov.....'
341,'.............time.nist.gov.....'
342,'.............time.nist.gov.....'
343,'.............time.nist.gov.....'
344,'.............time.nist.gov.....'
345,'.............time.nist.gov.....'
346,'V............localhost.....'
347,'V............localhost.....'
348,'.............time.nist.gov.....'
349,'.............time.nist.gov.....'
350,'..............................................'
351,'.............time.nist.gov.....'
352,'.............time.nist.gov.....'
353,'..................'
354,'....................3....t D....'
355,'.............time.nist.gov.....'
356,'.............time.nist.gov.....'
357,'.............time.nist.gov.....'
358,'.............time.nist.gov.....'
359,'.............time.nist.gov.....'
360,'.............time.nist.gov.....'
361,'-............localhost.....'
362,'-............localhost.....'
363,'.............time.nist.gov.....'
364,'.............time.nist.gov.....'
365,'..............................................'
366,'.............time.nist.gov.....'
367,'.............time.nist.gov.....'
368,'.............time.nist.gov.....'
369,'.............time.nist.gov.....'
370,'=.................'
371,'..................'
372,'.............time.nist.gov.....'
373,'.............time.nist.gov.....'
374,'.............time.nist.gov.....'
375,'.............time.nist.gov.....'
376,'.............localhost.....'
377,'.............localhost.....'
378,'.............time.nist.gov.....'
379,'.............time.nist.gov.....'
380,'..............................................'
381,'.............time.nist.gov.....'
382,'.............time.nist.gov.....'
383,'.............time.nist.gov.....'
384,'.............time.nist.gov.....'
385,'..................'
386,'=.................'
387,'.............time.nist.gov.....'
388,'.............time.nist.gov.....'
389,'.............time.nist.gov.....'
390,'.............time.nist.gov.....'
391,'.X...........localhost.....'
392,'.X...........localhost.....'
393,'.............time.nist.gov.....'
394,'.............time.nist.gov.....'
395,'..............................................'
396,'.............time.nist.gov.....'
397,'.............time.nist.gov.....'
398,'.............time.nist.gov.....'
399,'.............time.nist.gov.....'
400,'.............time.nist.gov.....'
401,'.............time.nist.gov.....'
402,'..................'
403,'....................3..gov.....3'
404,'.............time.nist.gov.....'
405,'.............time.nist.gov.....'
406,'.............localhost.....'
407,'.............localhost.....'
408,'.............time.nist.gov.....'
409,'.............time.nist.gov.....'
410,'..............................................'
411,'.............time.nist.gov.....'
412,'.............time.nist.gov.....'
413,'.............time.nist.gov.....'
414,'.............time.nist.gov.....'
415,'.............time.nist.gov.....'
416,'.............time.nist.gov.....'
417,'.............time.nist.gov.....'
418,'.............time.nist.gov.....'
419,'MX...........localhost.....'
420,'MX...........localhost.....'
421,'.............time.nist.gov.....'
422,'.............time.nist.gov.....'
423,'..............................................'
424,'.............time.nist.gov.....'
425,'.............time.nist.gov.....'
426,'.............time.nist.gov.....'
427,'.............time.nist.gov.....'
428,'.............time.nist.gov.....'
429,'.............time.nist.gov.....'
430,'.............time.nist.gov.....'
431,'.............time.nist.gov.....'
432,'.6...........localhost.....'
433,'.6...........localhost.....'
434,'.............time.nist.gov.....'
435,'.............time.nist.gov.....'
436,'..............................................'
437,'.............time.nist.gov.....'
438,'.............time.nist.gov.....'
439,'.............time.nist.gov.....'
440,'.............time.nist.gov.....'
441,'.............time.nist.gov.....'
442,'.............time.nist.gov.....'
443,'..................'
444,'=.................'
445,'.............time.nist.gov.....'
446,'.............time.nist.gov.....'
447,'.............localhost.....'
448,'.............localhost.....'
449,'.............time.nist.gov.....'
450,'.............time.nist.gov.....'
451,'..............................................'
452,'..................'
453,'....................3....t D....'
454,'.............time.nist.gov.....'
455,'.............time.nist.gov.....'
456,'.............time.nist.gov.....'
457,'.............time.nist.gov.....'
458,'=.................'
459,'..................'
460,'.............ntp1.dlink.com.....'
461,'.............ntp1.dlink.com.....'
462,'.............time.nist.gov.....'
463,'.............time.nist.gov.....'
464,'.............time.nist.gov.....'
465,'.............time.nist.gov.....'
466,'.............localhost.....'
467,'.............localhost.....'
468,'.............time.nist.gov.....'
469,'.............time.nist.gov.....'
470,'.............ntp1.dlink.com.....'
471,'.............ntp1.dlink.com.....'
472,'..............................................'
473,'.............time.nist.gov.....'
474,'.............time.nist.gov.....'
475,'.............time.nist.gov.....'
476,'.............time.nist.gov.....'
477,'.............ntp1.dlink.com.....'
478,'.............ntp1.dlink.com.....'
479,'.............time.nist.gov.....'
480,'.............time.nist.gov.....'
481,'.............time.nist.gov.....'
482,'.............time.nist.gov.....'
483,'.'...........localhost.....'
484,'.'...........localhost.....'
485,'.............time.nist.gov.....'
486,'.............time.nist.gov.....'
487,'..............................................'
488,'.............time.nist.gov.....'
489,'.............time.nist.gov.....'
490,'.............time.nist.gov.....'
491,'.............time.nist.gov.....'
492,'.............time.nist.gov.....'
493,'.............time.nist.gov.....'
494,'.............time.nist.gov.....'
495,'.............time.nist.gov.....'
496,'.............localhost.....'
497,'.............localhost.....'
498,'.............time.nist.gov.....'
499,'.............time.nist.gov.....'
500,'..............................................'
501,'.............time.nist.gov.....'
502,'.............time.nist.gov.....'
503,'.............time.nist.gov.....'
504,'.............time.nist.gov.....'
505,'..................'
506,'....................3....t`@...&'
507,'.............time.nist.gov.....'
508,'.............time.nist.gov.....'
509,'.............time.nist.gov.....'
510,'.............time.nist.gov.....'
511,'c............localhost.....'
512,'c............localhost.....'
513,'.............time.nist.gov.....'
514,'.............time.nist.gov.....'
515,'..............................................'
516,'.............time.nist.gov.....'
517,'.............time.nist.gov.....'
518,'..................'
519,'=.................'
520,'.............time.nist.gov.....'
521,'.............time.nist.gov.....'
522,'.............time.nist.gov.....'
523,'.............time.nist.gov.....'
524,'.............time.nist.gov.....'
525,'.............time.nist.gov.....'
526,'.............localhost.....'
527,'.............localhost.....'
528,'.............time.nist.gov.....'
529,'.............time.nist.gov.....'
530,'..............................................'
531,'.............time.nist.gov.....'
532,'.............time.nist.gov.....'
533,'=.................'
534,'..................'
535,'.............time.nist.gov.....'
536,'.............time.nist.gov.....'
537,'.............time.nist.gov.....'
538,'.............time.nist.gov.....'
539,'.............time.nist.gov.....'
540,'.............time.nist.gov.....'
541,'f............localhost.....'
542,'f............localhost.....'
543,'.............time.nist.gov.....'
544,'.............time.nist.gov.....'
545,'..............................................'
546,'.............time.nist.gov.....'
547,'.............time.nist.gov.....'
548,'.............time.nist.gov.....'
549,'.............time.nist.gov.....'
550,'.............time.nist.gov.....'
551,'.............time.nist.gov.....'
552,'.............time.nist.gov.....'
553,'.............time.nist.gov.....'
554,'b............localhost.....'
555,'b............localhost.....'
556,'..................'
557,'....................3..gov......'
558,'.............time.nist.gov.....'
559,'.............time.nist.gov.....'
560,'..............................................'
561,'.............time.nist.gov.....'
562,'.............time.nist.gov.....'
563,'.............time.nist.gov.....'
564,'.............time.nist.gov.....'
565,'.............time.nist.gov.....'
566,'.............time.nist.gov.....'
567,'.............time.nist.gov.....'
568,'.............time.nist.gov.....'
569,'.|...........localhost.....'
570,'.|...........localhost.....'
571,'.............time.nist.gov.....'
572,'.............time.nist.gov.....'
573,'..............................................'
574,'.............time.nist.gov.....'
575,'.............time.nist.gov.....'
576,'..................'
577,'=.................'
578,'.............time.nist.gov.....'
579,'.............time.nist.gov.....'
580,'.............time.nist.gov.....'
581,'.............time.nist.gov.....'
582,'.............time.nist.gov.....'
583,'.............time.nist.gov.....'
584,'d=...........localhost.....'
585,'d=...........localhost.....'
586,'.............time.nist.gov.....'
587,'.............time.nist.gov.....'
588,'..............................................'
589,'.............time.nist.gov.....'
590,'.............time.nist.gov.....'
591,'.............time.nist.gov.....'
592,'.............time.nist.gov.....'
593,'.............time.nist.gov.....'
594,'.............time.nist.gov.....'
595,'.............time.nist.gov.....'
596,'.............time.nist.gov.....'
597,'.3...........localhost.....'
598,'.3...........localhost.....'
599,'.............time.nist.gov.....'
600,'.............time.nist.gov.....'
601,'..............................................'
602,'.............time.nist.gov.....'
603,'.............time.nist.gov.....'
604,'..................'
605,'....................3.a..t.Q....'
606,'.............time.nist.gov.....'
607,'.............time.nist.gov.....'
608,'.............time.nist.gov.....'
609,'.............time.nist.gov.....'
610,'.............time.nist.gov.....'
611,'.............time.nist.gov.....'
612,'7............localhost.....'
613,'7............localhost.....'
614,'.............time.nist.gov.....'
615,'.............time.nist.gov.....'
616,'..............................................'
617,'.............time.nist.gov.....'
618,'.............time.nist.gov.....'
619,'.............time.nist.gov.....'
620,'.............time.nist.gov.....'
621,'.............time.nist.gov.....'
622,'.............time.nist.gov.....'
623,'.............time.nist.gov.....'
624,'.............time.nist.gov.....'
625,'.p...........localhost.....'
626,'.p...........localhost.....'
627,'.............time.nist.gov.....'
628,'.............time.nist.gov.....'
629,'..............................................'
630,'.............time.nist.gov.....'
631,'.............time.nist.gov.....'
632,'=.................'
633,'..................'
634,'.............time.nist.gov.....'
635,'.............time.nist.gov.....'
636,'.............time.nist.gov.....'
637,'.............time.nist.gov.....'
638,'.............time.nist.gov.....'
639,'.............time.nist.gov.....'
640,'b............localhost.....'
641,'b............localhost.....'
642,'.............time.nist.gov.....'
643,'.............time.nist.gov.....'
644,'..............................................'
645,'.............time.nist.gov.....'
646,'.............time.nist.gov.....'
647,'..................'
648,'=.................'
649,'.............time.nist.gov.....'
650,'.............time.nist.gov.....'
651,'.............time.nist.gov.....'
652,'.............time.nist.gov.....'
653,'..................'
654,'....................3.@#.t`.....'
655,'.............time.nist.gov.....'
656,'.............time.nist.gov.....'
657,'.X...........localhost.....'
658,'.X...........localhost.....'
659,'.............time.nist.gov.....'
660,'.............time.nist.gov.....'
661,'..............................................'
662,'.............time.nist.gov.....'
663,'.............time.nist.gov.....'
664,'.............time.nist.gov.....'
665,'.............time.nist.gov.....'
666,'>............localhost.....'
667,'>............localhost.....'
668,'.}...........time.nist.gov.....'
669,'.}...........time.nist.gov.....'
670,'..............................................'
671,'.~...........time.nist.gov.....'
672,'.~...........time.nist.gov.....'
673,'.............time.nist.gov.....'
674,'.............time.nist.gov.....'
675,'..................'
676,'=.................'
677,'.............time.nist.gov.....'
678,'.............time.nist.gov.....'
679,'.............time.nist.gov.....'
680,'.............time.nist.gov.....'
681,'h............localhost.....'
682,'h............localhost.....'
683,'.............time.nist.gov.....'
684,'.............time.nist.gov.....'
685,'..............................................'
686,'.............time.nist.gov.....'
687,'.............time.nist.gov.....'
688,'..................'
689,'....................3....t`@...&'
690,'.............time.nist.gov.....'
691,'.............time.nist.gov.....'
692,'.............time.nist.gov.....'
693,'.............time.nist.gov.....'
694,'.............time.nist.gov.....'
695,'.............time.nist.gov.....'
696,'.............localhost.....'
697,'.............localhost.....'
698,'.............time.nist.gov.....'
699,'.............time.nist.gov.....'
700,'..............................................'
701,'.............time.nist.gov.....'
702,'.............time.nist.gov.....'
703,'.............time.nist.gov.....'
704,'.............time.nist.gov.....'
705,'.............time.nist.gov.....'
706,'.............time.nist.gov.....'
707,'.............time.nist.gov.....'
708,'.............time.nist.gov.....'
709,'F............localhost.....'
710,'F............localhost.....'
711,'.............time.nist.gov.....'
712,'.............time.nist.gov.....'
713,'.............time.nist.gov.....'
714,'.............time.nist.gov.....'
715,'.............time.nist.gov.....'
716,'.............time.nist.gov.....'
717,'.............localhost.....'
718,'.............localhost.....'
719,'.............time.nist.gov.....'
720,'.............time.nist.gov.....'
721,'..............................................'
722,'.............time.nist.gov.....'
723,'.............time.nist.gov.....'
724,'.............time.nist.gov.....'
725,'.............time.nist.gov.....'
726,'..................'
727,'=.................'
728,'..................'
729,'....................3..b.t D....'
730,'.............time.nist.gov.....'
731,'.............time.nist.gov.....'
732,'.............time.nist.gov.....'
733,'.............time.nist.gov.....'
734,'Q............localhost.....'
735,'Q............localhost.....'
736,'.............time.nist.gov.....'
737,'.............time.nist.gov.....'
738,'..............................................'
739,'.............time.nist.gov.....'
740,'.............time.nist.gov.....'
741,'.............time.nist.gov.....'
742,'.............time.nist.gov.....'
743,'.............time.nist.gov.....'
744,'.............time.nist.gov.....'
745,'.............time.nist.gov.....'
746,'.............time.nist.gov.....'
747,'[@...........localhost.....'
748,'[@...........localhost.....'
749,'.............time.nist.gov.....'
750,'.............time.nist.gov.....'
751,'..............................................'
752,'.............time.nist.gov.....'
753,'.............time.nist.gov.....'
754,'.............time.nist.gov.....'
755,'.............time.nist.gov.....'
756,'.............time.nist.gov.....'
757,'.............time.nist.gov.....'
758,'.............time.nist.gov.....'
759,'.............time.nist.gov.....'
760,'.............localhost.....'
761,'.............localhost.....'
762,'.............time.nist.gov.....'
763,'.............time.nist.gov.....'
764,'..............................................'
765,'.............time.nist.gov.....'
766,'.............time.nist.gov.....'
767,'.............time.nist.gov.....'
768,'.............time.nist.gov.....'
769,'.............time.nist.gov.....'
770,'.............time.nist.gov.....'
771,'.............time.nist.gov.....'
772,'.............time.nist.gov.....'
773,'a............localhost.....'
774,'a............localhost.....'
775,'.............time.nist.gov.....'
776,'.............time.nist.gov.....'
777,'..............................................'
778,'.............time.nist.gov.....'
779,'.............time.nist.gov.....'
780,'.............time.nist.gov.....'
781,'.............time.nist.gov.....'
782,'.............time.nist.gov.....'
783,'.............time.nist.gov.....'
784,'..................'
785,'....................3....t`@...&'
786,'.............time.nist.gov.....'
787,'.............time.nist.gov.....'
788,'.2...........localhost.....'
789,'.2...........localhost.....'
790,'.............time.nist.gov.....'
791,'.............time.nist.gov.....'
792,'..............................................'
793,'.............time.nist.gov.....'
794,'.............time.nist.gov.....'
795,'.............time.nist.gov.....'
796,'.............time.nist.gov.....'
797,'=.................'
798,'..................'
799,'.............time.nist.gov.....'
800,'.............time.nist.gov.....'
801,'.............time.nist.gov.....'
802,'.............time.nist.gov.....'
803,'?J...........localhost.....'
804,'?J...........localhost.....'
805,'.............time.nist.gov.....'
806,'.............time.nist.gov.....'
807,'..............................................'
808,'.............time.nist.gov.....'
809,'.............time.nist.gov.....'
810,'.............time.nist.gov.....'
811,'.............time.nist.gov.....'
812,'..................'
813,'=.................'
814,'.............time.nist.gov.....'
815,'.............time.nist.gov.....'
816,'.............time.nist.gov.....'
817,'.............time.nist.gov.....'
818,'.............localhost.....'
819,'.............localhost.....'
820,'.............time.nist.gov.....'
821,'.............time.nist.gov.....'
822,'..............................................'
823,'.............time.nist.gov.....'
824,'.............time.nist.gov.....'
825,'.............time.nist.gov.....'
826,'.............time.nist.gov.....'
827,'.............time.nist.gov.....'
828,'.............time.nist.gov.....'
829,'.............time.nist.gov.....'
830,'.............time.nist.gov.....'
831,'.............localhost.....'
832,'.............localhost.....'
833,'.............time.nist.gov.....'
834,'.............time.nist.gov.....'
835,'..............................................'
836,'.............time.nist.gov.....'
837,'.............time.nist.gov.....'
838,'.............time.nist.gov.....'
839,'.............time.nist.gov.....'
840,'.............time.nist.gov.....'
841,'.............time.nist.gov.....'
842,'.............time.nist.gov.....'
843,'.............time.nist.gov.....'
844,'..................'
845,'....................3..gov......'
846,'2P...........localhost.....'
847,'2P...........localhost.....'
848,'.............time.nist.gov.....'
849,'.............time.nist.gov.....'
850,'..............................................'
851,'.............time.nist.gov.....'
852,'.............time.nist.gov.....'
853,'.............time.nist.gov.....'
854,'.............time.nist.gov.....'
855,'.............time.nist.gov.....'
856,'.............time.nist.gov.....'
857,'.............time.nist.gov.....'
858,'.............time.nist.gov.....'
859,'R............localhost.....'
860,'R............localhost.....'
861,'.............time.nist.gov.....'
862,'.............time.nist.gov.....'
863,'..............................................'
864,'.............time.nist.gov.....'
865,'.............time.nist.gov.....'
866,'.............time.nist.gov.....'
867,'.............time.nist.gov.....'
868,'.............time.nist.gov.....'
869,'.............time.nist.gov.....'
870,'.............time.nist.gov.....'
871,'.............time.nist.gov.....'
872,'.............localhost.....'
873,'.............localhost.....'
874,'.............time.nist.gov.....'
875,'.............time.nist.gov.....'
876,'..............................................'
877,'.............time.nist.gov.....'
878,'.............time.nist.gov.....'
879,'.............time.nist.gov.....'
880,'.............time.nist.gov.....'
881,'=.................'
882,'..................'
883,'.............time.nist.gov.....'
884,'.............time.nist.gov.....'
885,'.............time.nist.gov.....'
886,'.............time.nist.gov.....'
887,'.e...........localhost.....'
888,'.e...........localhost.....'
889,'.............time.nist.gov.....'
890,'.............time.nist.gov.....'
891,'..............................................'
892,'.............time.nist.gov.....'
893,'.............time.nist.gov.....'
894,'.............time.nist.gov.....'
895,'.............time.nist.gov.....'
896,'.............time.nist.gov.....'
897,'.............time.nist.gov.....'
898,'.............time.nist.gov.....'
899,'.............time.nist.gov.....'
900,'.2...........localhost.....'
901,'.2...........localhost.....'
902,'.............time.nist.gov.....'
903,'.............time.nist.gov.....'
904,'..............................................'
905,'.............time.nist.gov.....'
906,'.............time.nist.gov.....'
907,'...c...2......R...........R.-..@..........Rx...@..........Rk.#.@..........R.;.*@..........RM>Z.@...'
908,'...c...2......R...........R.-..@..........Rx...@..........Rk.#.@..........R.;.*@..........RM>Z.@...'
909,'...2...2..........................................'
910,'...2...2..........................................'
911,'......'
912,'......'
913,'.....'
914,'......'
915,'...f.(.x...... ../..............'
916,'..'
917,'......'
918,'.....'
919,'.....'
920,'......'
921,'......'
922,'...c...2......R...........R.-..@..........Rx...@..........Rk.#.@..........R.;.*@..........RM>Z.@...'
923,'...c...2......R...........R.-..@..........Rx...@..........Rk.#.@..........R.;.*@..........RM>Z.@...'
924,'...2...2..........................................'
925,'...2...2..........................................'
926,'......'
927,'......'
928,'...f.......... .|q..............'
929,'..'
930,'......'
931,'.....'
932,'......'
933,'...c...2......R...........R.-..@..........Rx...@..........Rk.#.@..........R.;.*@..........RM>Z.@...'
934,'...c...2......R...........R.-..@..........Rx...@..........Rk.#.@..........R.;.*@..........RM>Z.@...'
935,'...2...2..........................................'
936,'...2...2..........................................'
937,'......'
